[rosmaster.main][INFO] 2020-01-31 23:29:26,364: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-01-31 23:29:26,364: Starting ROS Master Node
[xmlrpc][INFO] 2020-01-31 23:29:26,365: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2020-01-31 23:29:26,366: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2020-01-31 23:29:26,366: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2020-01-31 23:29:26,366: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2020-01-31 23:29:26,401: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,402: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__38253] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,466: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,466: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,466: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,467: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2020-01-31 23:29:26,469: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/
[rosmaster.master][INFO] 2020-01-31 23:29:26,469: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/
[rosmaster.master][INFO] 2020-01-31 23:29:26,470: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/
[rosmaster.master][INFO] 2020-01-31 23:29:26,472: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/
[rosmaster.master][INFO] 2020-01-31 23:29:26,490: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,491: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,491: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,499: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,499: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,500: +SERVICE [/usb_cam/image_proc/set_logger_level] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,504: +PUB [/rosout] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,505: +SERVICE [/whycon/get_loggers] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,505: +SERVICE [/whycon/set_logger_level] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,516: +PUB [/rosout] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:35587/
[rosmaster.master][INFO] 2020-01-31 23:29:26,517: +SERVICE [/whycon_display/image_view/get_loggers] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:35587/
[rosmaster.master][INFO] 2020-01-31 23:29:26,517: +SERVICE [/whycon_display/image_view/set_logger_level] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:35587/
[rosmaster.master][INFO] 2020-01-31 23:29:26,534: +SERVICE [/usb_cam/image_proc_debayer/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,535: +PUB [/usb_cam/image_proc_debayer/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,537: +PUB [/usb_cam/image_proc_debayer/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,539: +PARAM [/usb_cam/image_proc_debayer/debayer] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,539: +PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,540: +PARAM [/usb_cam/image_proc_debayer/debayer] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,541: +SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,542: +PUB [/tf] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,542: +PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,543: +PUB [/usb_cam/image_mono/compressedDepth] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,544: +PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,544: +SERVICE [/usb_cam/image_mono/compressedDepth/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,546: +PUB [/usb_cam/image_mono/compressedDepth/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,547: +PUB [/usb_cam/image_mono/compressedDepth/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,549: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,550: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,552: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,553: +PARAM [/usb_cam/image_mono/compressedDepth/depth_max] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,554: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,555: +PARAM [/usb_cam/image_mono/compressedDepth/depth_quantization] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,556: +SUB [/usb_cam/image_rect_color] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,556: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,556: +PARAM [/usb_cam/image_mono/compressedDepth/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,558: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,559: +PARAM [/usb_cam/image_mono/compressedDepth/depth_max] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,560: +PUB [/usb_cam/image_raw/compressed] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,561: +PARAM [/usb_cam/image_mono/compressedDepth/depth_quantization] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,562: +SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,563: +PARAM [/usb_cam/image_mono/compressedDepth/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,563: +SUB [/usb_cam/camera_info] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,564: +PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,565: +PUB [/usb_cam/image_mono/compressed] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,565: +PUB [/whycon/image_out] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,566: +PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,566: +SERVICE [/usb_cam/image_mono/compressed/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,566: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/']
[rosmaster.master][INFO] 2020-01-31 23:29:26,567: +PUB [/whycon/poses] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,569: +PUB [/usb_cam/image_mono/compressed/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,570: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-01-31 23:29:26,570: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/']
[rosmaster.master][INFO] 2020-01-31 23:29:26,571: +PUB [/whycon/context] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,572: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-01-31 23:29:26,572: +PUB [/usb_cam/image_mono/compressed/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,572: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/']
[rosmaster.master][INFO] 2020-01-31 23:29:26,573: +PUB [/whycon/projection] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,574: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-01-31 23:29:26,574: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:35587/']
[rosmaster.master][INFO] 2020-01-31 23:29:26,574: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,575: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36209/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:35587/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-01-31 23:29:26,576: +SERVICE [/whycon/reset] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:39659/
[rosmaster.master][INFO] 2020-01-31 23:29:26,576: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,577: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,578: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,578: +PARAM [/usb_cam/image_mono/compressed/format] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,579: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,580: +PARAM [/usb_cam/image_mono/compressed/jpeg_quality] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,580: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,581: +PARAM [/usb_cam/image_mono/compressed/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,581: +PARAM [/usb_cam/image_mono/compressed/format] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,582: +PUB [/usb_cam/image_raw] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,583: +PARAM [/usb_cam/image_mono/compressed/jpeg_quality] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,583: +PUB [/usb_cam/image_raw/theora] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,584: +PARAM [/usb_cam/image_mono/compressed/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,585: +SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,585: +PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,586: +PUB [/usb_cam/image_mono] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,586: +PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,587: +PUB [/usb_cam/image_mono/theora] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,589: +SERVICE [/usb_cam/image_mono/theora/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,590: +PUB [/usb_cam/image_mono/theora/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,591: +PUB [/usb_cam/image_mono/theora/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,592: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,593: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,594: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,596: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,596: +PARAM [/usb_cam/image_mono/theora/optimize_for] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,597: +PARAM [/usb_cam/image_raw/theora/optimize_for] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,597: +PARAM [/usb_cam/image_mono/theora/target_bitrate] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,598: +PARAM [/usb_cam/image_raw/theora/target_bitrate] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,598: +PARAM [/usb_cam/image_mono/theora/quality] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,599: +PARAM [/usb_cam/image_raw/theora/quality] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,599: +PARAM [/usb_cam/image_mono/theora/keyframe_frequency] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,600: +PARAM [/usb_cam/image_raw/theora/keyframe_frequency] by /usb_cam
[rosmaster.master][INFO] 2020-01-31 23:29:26,601: +PARAM [/usb_cam/image_mono/theora/optimize_for] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,601: +PUB [/usb_cam/camera_info] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33179/
[rosmaster.master][INFO] 2020-01-31 23:29:26,602: +PARAM [/usb_cam/image_mono/theora/target_bitrate] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,602: +PARAM [/usb_cam/image_mono/theora/quality] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,603: +PARAM [/usb_cam/image_mono/theora/keyframe_frequency] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,605: +PUB [/usb_cam/image_color/compressedDepth] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,606: +SERVICE [/usb_cam/image_color/compressedDepth/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,607: +PUB [/usb_cam/image_color/compressedDepth/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,608: +PUB [/usb_cam/image_color/compressedDepth/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,611: +PARAM [/usb_cam/image_color/compressedDepth/depth_max] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,612: +PARAM [/usb_cam/image_color/compressedDepth/depth_quantization] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,613: +PARAM [/usb_cam/image_color/compressedDepth/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,615: +PARAM [/usb_cam/image_color/compressedDepth/depth_max] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,616: +PARAM [/usb_cam/image_color/compressedDepth/depth_quantization] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,617: +PARAM [/usb_cam/image_color/compressedDepth/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-01-31 23:29:26,618: +PUB [/usb_cam/image_color/compressed] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
[rosmaster.master][INFO] 2020-01-31 23:29:26,619: +SERVICE [/usb_cam/image_color/compressed/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:44281/
