[rosmaster.main][INFO] 2019-12-31 21:32:25,018: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-12-31 21:32:25,018: Starting ROS Master Node
[xmlrpc][INFO] 2019-12-31 21:32:25,019: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-12-31 21:32:25,019: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-12-31 21:32:25,019: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-12-31 21:32:25,019: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-12-31 21:32:25,089: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:25,093: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__36559] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:25,273: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:25,273: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:25,539: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:41869/
[rosmaster.master][INFO] 2019-12-31 21:32:25,541: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:41869/
[rosmaster.master][INFO] 2019-12-31 21:32:25,543: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:41869/
[rosmaster.master][INFO] 2019-12-31 21:32:25,547: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:41869/
[rosmaster.master][INFO] 2019-12-31 21:32:30,078: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__35157] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,082: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,083: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,083: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,083: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,083: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,083: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,084: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,084: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,084: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,084: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,084: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:30,084: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 21:32:31,181: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:39621/
[rosmaster.master][INFO] 2019-12-31 21:32:31,184: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:39621/
[rosmaster.master][INFO] 2019-12-31 21:32:31,186: +SERVICE [/usb_cam/image_proc/set_logger_level] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:39621/
[rosmaster.master][INFO] 2019-12-31 21:32:31,238: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:41869/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:39621/']
[rosmaster.master][INFO] 2019-12-31 21:32:31,240: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:41869/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:39621/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-12-31 21:32:31,378: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41049/
[rosmaster.master][INFO] 2019-12-31 21:32:31,379: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41049/
[rosmaster.master][INFO] 2019-12-31 21:32:31,380: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41049/
[rosmaster.master][INFO] 2019-12-31 21:32:31,389: +PUB [/rosout] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:37487/
[rosmaster.master][INFO] 2019-12-31 21:32:31,391: +SERVICE [/whycon_display/image_view/get_loggers] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:37487/
[rosmaster.master][INFO] 2019-12-31 21:32:31,392: +SERVICE [/whycon_display/image_view/set_logger_level] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:37487/
