[rosmaster.main][INFO] 2020-01-30 15:43:56,528: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-01-30 15:43:56,528: Starting ROS Master Node
[xmlrpc][INFO] 2020-01-30 15:43:56,529: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2020-01-30 15:43:56,529: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2020-01-30 15:43:56,529: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2020-01-30 15:43:56,529: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2020-01-30 15:43:56,591: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,593: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__39343] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,686: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,686: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,686: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,686: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,687: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,687: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,687: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,687: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,687: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,687: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,687: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,687: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2020-01-30 15:43:56,689: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:44063/
[rosmaster.master][INFO] 2020-01-30 15:43:56,689: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:44063/
[rosmaster.master][INFO] 2020-01-30 15:43:56,691: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:44063/
[rosmaster.master][INFO] 2020-01-30 15:43:56,693: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:44063/
[rosmaster.master][INFO] 2020-01-30 15:43:56,714: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33079/
[rosmaster.master][INFO] 2020-01-30 15:43:56,715: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33079/
[rosmaster.master][INFO] 2020-01-30 15:43:56,716: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:33079/
[rosmaster.master][INFO] 2020-01-30 15:43:56,724: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35393/
[rosmaster.master][INFO] 2020-01-30 15:43:56,725: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35393/
[rosmaster.master][INFO] 2020-01-30 15:43:56,725: +SERVICE [/usb_cam/image_proc/set_logger_level] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35393/
[rosmaster.master][INFO] 2020-01-30 15:43:56,728: +PUB [/rosout] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:46181/
[rosmaster.master][INFO] 2020-01-30 15:43:56,728: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:44063/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:33079/']
[rosmaster.master][INFO] 2020-01-30 15:43:56,730: +SERVICE [/whycon/get_loggers] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:46181/
