[rosmaster.main][INFO] 2019-12-31 19:24:53,041: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-12-31 19:24:53,041: Starting ROS Master Node
[xmlrpc][INFO] 2019-12-31 19:24:53,042: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-12-31 19:24:53,042: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-12-31 19:24:53,042: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-12-31 19:24:53,043: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-12-31 19:24:53,101: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:53,104: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__40221] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:53,200: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:53,200: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:53,205: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/
[rosmaster.master][INFO] 2019-12-31 19:24:53,205: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/
[rosmaster.master][INFO] 2019-12-31 19:24:53,207: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/
[rosmaster.master][INFO] 2019-12-31 19:24:53,209: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/
[rosmaster.master][INFO] 2019-12-31 19:24:55,538: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__33755] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,541: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 19:24:55,626: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/
[rosmaster.master][INFO] 2019-12-31 19:24:55,627: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/
[rosmaster.master][INFO] 2019-12-31 19:24:55,628: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/
[rosmaster.master][INFO] 2019-12-31 19:24:55,632: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34621/
[rosmaster.master][INFO] 2019-12-31 19:24:55,633: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34621/
[rosmaster.master][INFO] 2019-12-31 19:24:55,634: +SERVICE [/usb_cam/image_proc/set_logger_level] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34621/
[rosmaster.master][INFO] 2019-12-31 19:24:55,645: +PUB [/rosout] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:42227/
[rosmaster.master][INFO] 2019-12-31 19:24:55,646: +SERVICE [/whycon/get_loggers] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:42227/
[rosmaster.master][INFO] 2019-12-31 19:24:55,647: +SERVICE [/whycon/set_logger_level] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:42227/
[rosmaster.master][INFO] 2019-12-31 19:24:55,648: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/']
[rosmaster.master][INFO] 2019-12-31 19:24:55,650: +PUB [/rosout] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:37995/
[rosmaster.master][INFO] 2019-12-31 19:24:55,650: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-12-31 19:24:55,650: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34621/']
[rosmaster.master][INFO] 2019-12-31 19:24:55,651: +SERVICE [/whycon_display/image_view/get_loggers] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:37995/
[rosmaster.master][INFO] 2019-12-31 19:24:55,651: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34621/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-12-31 19:24:55,651: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34621/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:42227/']
[rosmaster.master][INFO] 2019-12-31 19:24:55,652: +SERVICE [/whycon_display/image_view/set_logger_level] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:37995/
[rosmaster.master][INFO] 2019-12-31 19:24:55,652: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34621/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:42227/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-12-31 19:24:55,653: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36781/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:43151/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34621/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:42227/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:37995/']
