[rosmaster.main][INFO] 2019-12-29 03:46:01,444: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-12-29 03:46:01,445: Starting ROS Master Node
[xmlrpc][INFO] 2019-12-29 03:46:01,445: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-12-29 03:46:01,446: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-12-29 03:46:01,446: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-12-29 03:46:01,446: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-12-29 03:46:01,497: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:01,499: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__45199] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:01,585: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:01,586: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:01,590: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:35241/
[rosmaster.master][INFO] 2019-12-29 03:46:01,591: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:35241/
[rosmaster.master][INFO] 2019-12-29 03:46:01,592: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:35241/
[rosmaster.master][INFO] 2019-12-29 03:46:01,595: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:35241/
[rosmaster.master][INFO] 2019-12-29 03:46:04,093: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__35453] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,095: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,095: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,095: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,095: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,096: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,096: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,096: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,096: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,096: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,096: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,096: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,096: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 03:46:04,179: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41451/
[rosmaster.master][INFO] 2019-12-29 03:46:04,180: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41451/
[rosmaster.master][INFO] 2019-12-29 03:46:04,180: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41451/
[rosmaster.master][INFO] 2019-12-29 03:46:04,188: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35441/
[rosmaster.master][INFO] 2019-12-29 03:46:04,189: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35441/
[rosmaster.master][INFO] 2019-12-29 03:46:04,189: +SERVICE [/usb_cam/image_proc/set_logger_level] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35441/
[rosmaster.master][INFO] 2019-12-29 03:46:04,200: +PUB [/rosout] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:41753/
[rosmaster.master][INFO] 2019-12-29 03:46:04,201: +SERVICE [/whycon/get_loggers] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:41753/
[rosmaster.master][INFO] 2019-12-29 03:46:04,202: +SERVICE [/whycon/set_logger_level] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:41753/
[rosmaster.master][INFO] 2019-12-29 03:46:04,211: +PUB [/rosout] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:40149/
[rosmaster.master][INFO] 2019-12-29 03:46:04,212: +SERVICE [/whycon_display/image_view/get_loggers] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:40149/
[rosmaster.master][INFO] 2019-12-29 03:46:04,213: +SERVICE [/whycon_display/image_view/set_logger_level] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:40149/
[rosmaster.master][INFO] 2019-12-29 03:46:04,214: +PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41451/
[rosmaster.master][INFO] 2019-12-29 03:46:04,215: +SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41451/
[rosmaster.master][INFO] 2019-12-29 03:46:04,216: +SERVICE [/usb_cam/image_proc_debayer/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35441/
[rosmaster.master][INFO] 2019-12-29 03:46:04,217: +PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41451/
[rosmaster.master][INFO] 2019-12-29 03:46:04,218: +PUB [/usb_cam/image_proc_debayer/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35441/
[rosmaster.master][INFO] 2019-12-29 03:46:04,219: +PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:41451/
[rosmaster.master][INFO] 2019-12-29 03:46:04,220: +PUB [/usb_cam/image_proc_debayer/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35441/
[rosmaster.master][INFO] 2019-12-29 03:46:04,222: +PARAM [/usb_cam/image_proc_debayer/debayer] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-29 03:46:04,223: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2019-12-29 03:46:04,223: +PARAM [/usb_cam/image_proc_debayer/debayer] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-29 03:46:04,224: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2019-12-29 03:46:04,225: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2019-12-29 03:46:04,226: +PUB [/usb_cam/image_mono/compressedDepth] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35441/
[rosmaster.master][INFO] 2019-12-29 03:46:04,227: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2019-12-29 03:46:04,227: +SERVICE [/usb_cam/image_mono/compressedDepth/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:35441/
[rosmaster.master][INFO] 2019-12-29 03:46:04,228: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
