[rosmaster.main][INFO] 2019-12-31 09:29:07,546: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-12-31 09:29:07,546: Starting ROS Master Node
[xmlrpc][INFO] 2019-12-31 09:29:07,547: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-12-31 09:29:07,547: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-12-31 09:29:07,547: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-12-31 09:29:07,547: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-12-31 09:29:07,612: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,616: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__45617] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,714: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,714: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,715: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:29:07,717: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/
[rosmaster.master][INFO] 2019-12-31 09:29:07,718: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/
[rosmaster.master][INFO] 2019-12-31 09:29:07,719: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/
[rosmaster.master][INFO] 2019-12-31 09:29:07,723: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/
[rosmaster.master][INFO] 2019-12-31 09:29:07,738: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,739: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,740: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,746: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/']
[rosmaster.master][INFO] 2019-12-31 09:29:07,748: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-12-31 09:29:07,749: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,749: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/']
[rosmaster.master][INFO] 2019-12-31 09:29:07,751: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,751: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2019-12-31 09:29:07,752: +SERVICE [/usb_cam/image_proc/set_logger_level] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,757: +PUB [/rosout] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:44721/
[rosmaster.master][INFO] 2019-12-31 09:29:07,758: +SERVICE [/whycon/get_loggers] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:44721/
[rosmaster.master][INFO] 2019-12-31 09:29:07,759: +SERVICE [/whycon/set_logger_level] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:44721/
[rosmaster.master][INFO] 2019-12-31 09:29:07,767: +PUB [/rosout] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:46287/
[rosmaster.master][INFO] 2019-12-31 09:29:07,768: +SERVICE [/whycon_display/image_view/get_loggers] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:46287/
[rosmaster.master][INFO] 2019-12-31 09:29:07,768: +SERVICE [/whycon_display/image_view/set_logger_level] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:46287/
[rosmaster.master][INFO] 2019-12-31 09:29:07,792: +PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,793: +SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,794: +SERVICE [/usb_cam/image_proc_debayer/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,795: +PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,795: +PUB [/usb_cam/image_proc_debayer/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,796: +PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,797: +PUB [/usb_cam/image_proc_debayer/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,799: +PARAM [/usb_cam/image_proc_debayer/debayer] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,800: +PARAM [/usb_cam/image_proc_debayer/debayer] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,801: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,802: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,803: +PUB [/usb_cam/image_mono/compressedDepth] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,804: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,805: +SERVICE [/usb_cam/image_mono/compressedDepth/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,806: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,807: +PUB [/usb_cam/image_mono/compressedDepth/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,808: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,809: +PUB [/usb_cam/image_mono/compressedDepth/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,810: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,814: +PUB [/usb_cam/image_raw/compressed] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,816: +SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,818: +PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,819: +PARAM [/usb_cam/image_mono/compressedDepth/depth_max] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,820: +PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,821: +PARAM [/usb_cam/image_mono/compressedDepth/depth_quantization] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,822: +PARAM [/usb_cam/image_mono/compressedDepth/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,824: +PARAM [/usb_cam/image_mono/compressedDepth/depth_max] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,826: +PARAM [/usb_cam/image_mono/compressedDepth/depth_quantization] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,826: +PUB [/tf] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:44721/
[rosmaster.master][INFO] 2019-12-31 09:29:07,827: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,828: +PARAM [/usb_cam/image_mono/compressedDepth/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,829: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,830: +PUB [/usb_cam/image_mono/compressed] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,830: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,831: +SERVICE [/usb_cam/image_mono/compressed/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,832: +PARAM [/usb_cam/image_raw/compressed/format] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,833: +PUB [/usb_cam/image_mono/compressed/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,833: +PARAM [/usb_cam/image_raw/compressed/jpeg_quality] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,835: +PUB [/usb_cam/image_mono/compressed/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/
[rosmaster.master][INFO] 2019-12-31 09:29:07,835: +PARAM [/usb_cam/image_raw/compressed/png_level] by /usb_cam
[rosmaster.master][INFO] 2019-12-31 09:29:07,838: +PUB [/usb_cam/image_raw] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,839: +SUB [/usb_cam/image_rect_color] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:44721/
[rosmaster.master][INFO] 2019-12-31 09:29:07,840: +PUB [/usb_cam/image_raw/theora] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,841: +PARAM [/usb_cam/image_mono/compressed/format] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,843: +SERVICE [/usb_cam/image_raw/theora/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,845: +PARAM [/usb_cam/image_mono/compressed/jpeg_quality] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,846: +PUB [/usb_cam/image_raw/theora/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,847: +PARAM [/usb_cam/image_mono/compressed/png_level] by /usb_cam/image_proc
[rosmaster.master][INFO] 2019-12-31 09:29:07,848: +PUB [/usb_cam/image_raw/theora/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/
[rosmaster.master][INFO] 2019-12-31 09:29:07,848: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:36873/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:35361/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34965/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:44721/']
[rosmaster.master][INFO] 2019-12-31 09:29:07,848: +PARAM [/usb_cam/image_mono/compressed/format] by /usb_cam/image_proc
