[rosmaster.main][INFO] 2020-02-27 15:09:47,184: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-02-27 15:09:47,185: Starting ROS Master Node
[xmlrpc][INFO] 2020-02-27 15:09:47,185: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2020-02-27 15:09:47,186: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2020-02-27 15:09:47,186: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2020-02-27 15:09:47,186: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2020-02-27 15:09:47,237: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,238: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__37157] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,332: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,332: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,332: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,332: +PARAM [/serial_node/baud] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,332: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,332: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,332: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,332: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,333: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,333: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,333: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,333: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,333: +PARAM [/serial_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,333: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2020-02-27 15:09:47,334: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:33309/
[rosmaster.master][INFO] 2020-02-27 15:09:47,335: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:33309/
[rosmaster.master][INFO] 2020-02-27 15:09:47,336: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:33309/
[rosmaster.master][INFO] 2020-02-27 15:09:47,338: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:33309/
[rosmaster.master][INFO] 2020-02-27 15:09:47,363: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:34583/
[rosmaster.master][INFO] 2020-02-27 15:09:47,364: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:34583/
[rosmaster.master][INFO] 2020-02-27 15:09:47,365: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:34583/
[rosmaster.master][INFO] 2020-02-27 15:09:47,378: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36267/
[rosmaster.master][INFO] 2020-02-27 15:09:47,379: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36267/
[rosmaster.master][INFO] 2020-02-27 15:09:47,380: +SERVICE [/usb_cam/image_proc/set_logger_level] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36267/
[rosmaster.master][INFO] 2020-02-27 15:09:47,385: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:33309/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:34583/']
[rosmaster.master][INFO] 2020-02-27 15:09:47,388: +PUB [/rosout] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:38061/
[rosmaster.master][INFO] 2020-02-27 15:09:47,388: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:33309/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:34583/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-02-27 15:09:47,389: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:33309/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:34583/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:36267/']
[rosmaster.master][INFO] 2020-02-27 15:09:47,390: +SERVICE [/whycon/get_loggers] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:38061/
[rosmaster.master][INFO] 2020-02-27 15:09:47,390: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:33309/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:34583/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:36267/']: sec=0.00, result=[1, '', 0]
