[rosmaster.main][INFO] 2019-12-29 05:04:40,039: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-12-29 05:04:40,039: Starting ROS Master Node
[xmlrpc][INFO] 2019-12-29 05:04:40,040: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-12-29 05:04:40,040: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-12-29 05:04:40,040: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-12-29 05:04:40,040: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-12-29 05:04:40,077: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,078: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__41133] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,146: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,146: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,146: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,146: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,146: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,146: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,146: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,146: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,147: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,147: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,147: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2019-12-29 05:04:40,147: +PARAM [/whycon/inner_diameter] by /roslaunch
