[rosmaster.main][INFO] 2019-11-24 10:37:57,553: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-11-24 10:37:57,553: Starting ROS Master Node
[xmlrpc][INFO] 2019-11-24 10:37:57,554: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-11-24 10:37:57,554: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-11-24 10:37:57,554: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-11-24 10:37:57,554: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-11-24 10:37:57,594: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,596: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__42369] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,690: +PARAM [/use_sim_time] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/angular_rate_gain/z] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/angular_rate_gain/x] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/angular_rate_gain/y] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/inertia/yy] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/2/arm_length] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/attitude_gain/y] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/attitude_gain/x] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/1/rotor_force_constant] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/attitude_gain/z] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/3/rotor_force_constant] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/1/arm_length] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/1/angle] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/3/rotor_moment_constant] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/inertia/yz] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,691: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/3/angle] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/0/angle] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/0/direction] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/1/direction] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/2/rotor_moment_constant] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/3/arm_length] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/0/rotor_force_constant] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/2/rotor_force_constant] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/3/direction] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/mass] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/0/rotor_moment_constant] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,692: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/2/direction] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,693: +PARAM [/edrone/robot_description] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,693: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,693: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,693: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/inertia/xz] by /roslaunch
[rosmaster.master][INFO] 2019-11-24 10:37:57,693: +PARAM [/edrone/roll_pitch_yawrate_thrust_controller_node/rotor_configuration/0/arm_length] by /roslaunch
