[rosmaster.main][INFO] 2019-12-31 09:28:52,035: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-12-31 09:28:52,035: Starting ROS Master Node
[xmlrpc][INFO] 2019-12-31 09:28:52,036: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-12-31 09:28:52,036: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-12-31 09:28:52,037: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-12-31 09:28:52,037: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-12-31 09:28:52,097: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,101: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__34293] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,200: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,200: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,200: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,200: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,200: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,200: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,200: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,200: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,201: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,201: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,201: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,201: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-31 09:28:52,202: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:35259/
[rosmaster.master][INFO] 2019-12-31 09:28:52,203: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:35259/
[rosmaster.master][INFO] 2019-12-31 09:28:52,204: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:35259/
[rosmaster.master][INFO] 2019-12-31 09:28:52,207: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:35259/
[rosmaster.master][INFO] 2019-12-31 09:28:52,224: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:44181/
[rosmaster.master][INFO] 2019-12-31 09:28:52,225: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:44181/
[rosmaster.master][INFO] 2019-12-31 09:28:52,226: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:44181/
[rosmaster.master][INFO] 2019-12-31 09:28:52,233: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36707/
[rosmaster.master][INFO] 2019-12-31 09:28:52,234: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36707/
