[rosmaster.main][INFO] 2020-02-05 22:08:04,503: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-02-05 22:08:04,503: Starting ROS Master Node
[xmlrpc][INFO] 2020-02-05 22:08:04,504: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2020-02-05 22:08:04,504: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2020-02-05 22:08:04,504: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2020-02-05 22:08:04,504: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2020-02-05 22:08:04,546: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,547: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__34391] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,638: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,638: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,638: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,638: +PARAM [/serial_node/baud] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,638: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,639: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,639: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,639: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,639: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,639: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,639: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,639: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,640: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/
[rosmaster.master][INFO] 2020-02-05 22:08:04,640: +PARAM [/serial_node/port] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,640: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2020-02-05 22:08:04,641: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/
[rosmaster.master][INFO] 2020-02-05 22:08:04,642: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/
[rosmaster.master][INFO] 2020-02-05 22:08:04,644: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/
[rosmaster.master][INFO] 2020-02-05 22:08:04,668: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,669: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,670: +SERVICE [/usb_cam/set_logger_level] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,683: +PUB [/rosout] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,685: +SERVICE [/usb_cam/image_proc/get_loggers] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,686: +SERVICE [/usb_cam/image_proc/set_logger_level] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,690: +PUB [/rosout] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:34827/
[rosmaster.master][INFO] 2020-02-05 22:08:04,691: +SERVICE [/whycon/get_loggers] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:34827/
[rosmaster.master][INFO] 2020-02-05 22:08:04,692: +SERVICE [/whycon/set_logger_level] /whycon http://itachi-HP-Pavilion-Laptop-15-cc1xx:34827/
[rosmaster.master][INFO] 2020-02-05 22:08:04,704: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/']
[rosmaster.master][INFO] 2020-02-05 22:08:04,706: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-02-05 22:08:04,707: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/']
[rosmaster.master][INFO] 2020-02-05 22:08:04,708: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-02-05 22:08:04,708: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34827/']
[rosmaster.master][INFO] 2020-02-05 22:08:04,709: +PUB [/rosout] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:41819/
[rosmaster.master][INFO] 2020-02-05 22:08:04,710: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34827/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-02-05 22:08:04,710: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34827/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:41819/']
[rosmaster.master][INFO] 2020-02-05 22:08:04,711: publisherUpdate[/rosout] -> http://itachi-HP-Pavilion-Laptop-15-cc1xx:46121/ ['http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:34827/', 'http://itachi-HP-Pavilion-Laptop-15-cc1xx:41819/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-02-05 22:08:04,712: +SERVICE [/whycon_display/image_view/get_loggers] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:41819/
[rosmaster.master][INFO] 2020-02-05 22:08:04,713: +SERVICE [/whycon_display/image_view/set_logger_level] /whycon_display/image_view http://itachi-HP-Pavilion-Laptop-15-cc1xx:41819/
[rosmaster.master][INFO] 2020-02-05 22:08:04,719: +PUB [/usb_cam/image_raw/compressedDepth] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,720: +SERVICE [/usb_cam/image_raw/compressedDepth/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,721: +PUB [/usb_cam/image_raw/compressedDepth/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,722: +SERVICE [/usb_cam/image_proc_debayer/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,722: +PUB [/usb_cam/image_raw/compressedDepth/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,723: +PUB [/usb_cam/image_proc_debayer/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,725: +PUB [/usb_cam/image_proc_debayer/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,727: +PARAM [/usb_cam/image_proc_debayer/debayer] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-02-05 22:08:04,728: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2020-02-05 22:08:04,729: +PARAM [/usb_cam/image_proc_debayer/debayer] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-02-05 22:08:04,729: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2020-02-05 22:08:04,731: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2020-02-05 22:08:04,732: +PUB [/usb_cam/image_mono/compressedDepth] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,732: +PARAM [/usb_cam/image_raw/compressedDepth/depth_max] by /usb_cam
[rosmaster.master][INFO] 2020-02-05 22:08:04,733: +SERVICE [/usb_cam/image_mono/compressedDepth/set_parameters] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,734: +PARAM [/usb_cam/image_raw/compressedDepth/depth_quantization] by /usb_cam
[rosmaster.master][INFO] 2020-02-05 22:08:04,735: +PUB [/usb_cam/image_mono/compressedDepth/parameter_descriptions] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,735: +PARAM [/usb_cam/image_raw/compressedDepth/png_level] by /usb_cam
[rosmaster.master][INFO] 2020-02-05 22:08:04,736: +PUB [/usb_cam/image_mono/compressedDepth/parameter_updates] /usb_cam/image_proc http://itachi-HP-Pavilion-Laptop-15-cc1xx:36767/
[rosmaster.master][INFO] 2020-02-05 22:08:04,737: +PUB [/usb_cam/image_raw/compressed] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,738: +SERVICE [/usb_cam/image_raw/compressed/set_parameters] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,740: +PUB [/usb_cam/image_raw/compressed/parameter_descriptions] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,740: +PARAM [/usb_cam/image_mono/compressedDepth/depth_max] by /usb_cam/image_proc
[rosmaster.master][INFO] 2020-02-05 22:08:04,741: +PUB [/usb_cam/image_raw/compressed/parameter_updates] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:46393/
[rosmaster.master][INFO] 2020-02-05 22:08:04,741: +PARAM [/usb_cam/image_mono/compressedDepth/depth_quantization] by /usb_cam/image_proc
