[rosmaster.main][INFO] 2019-12-27 22:53:11,967: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-12-27 22:53:11,967: Starting ROS Master Node
[xmlrpc][INFO] 2019-12-27 22:53:11,968: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-12-27 22:53:11,969: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-12-27 22:53:11,969: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-12-27 22:53:11,969: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-12-27 22:53:12,021: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,023: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__37791] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,112: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/usb_cam/video_device] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/whycon/targets] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/usb_cam/io_method] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/whycon/outer_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/whycon/name] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,113: +PARAM [/whycon/inner_diameter] by /roslaunch
[rosmaster.master][INFO] 2019-12-27 22:53:12,115: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:37349/
[rosmaster.master][INFO] 2019-12-27 22:53:12,116: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:37349/
[rosmaster.master][INFO] 2019-12-27 22:53:12,119: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:37349/
[rosmaster.master][INFO] 2019-12-27 22:53:12,123: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:37349/
[rosmaster.master][INFO] 2019-12-27 22:53:12,143: +PUB [/rosout] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:37025/
[rosmaster.master][INFO] 2019-12-27 22:53:12,144: +SERVICE [/usb_cam/get_loggers] /usb_cam http://itachi-HP-Pavilion-Laptop-15-cc1xx:37025/
